TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"LOMEFLOXACINA";"25/09/1995";"SIMILAR";105830142;"01/09/2005";"250000098749551";"ANTIBIOTICOS SISTEMICOS SIMPLES";"45992062000165 - GERMED FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMEFLOXACINA";"03/09/1996";"SIMILAR";118620021;"01/09/2001";"250000236289666";"ANTINFECCIOSOS";"60879608000160 - MANTEFARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMEFLOXACINA";"23/12/1996";"SIMILAR";100820132;"01/12/2001";"250000131879676";"ANTIBIOTICOS SISTEMICOS SIMPLES";"60499639000195 - ABBOTT PRODUTOS PARA SA?DE LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMEXIN";"17/01/2000";"SIMILAR";106390198;"01/01/2010";"250000346339919";"ANTIMICOTICOS PARA USO TOPICO";"60397775000174 - TAKEDA PHARMA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMFER";"19/04/2001";"ESPEC?FICO";105040005;"01/01/2025";"2599201359168";"ANTIANEMICOS";"19791813000175 - LABORAT?RIOS OS?RIO DE MORAES LTDA";"V?LIDO";"SULFATO FERROSO"
"MEDICAMENTO";"LOMICINA";"13/11/2001";"SIMILAR";105040015;"01/10/2029";"2599200250579";"ANTINFECCIOSOS TOPICOS SIMPLES";"19791813000175 - LABORAT?RIOS OS?RIO DE MORAES LTDA";"V?LIDO";"SULFATO DE NEOMICINA"
"MEDICAMENTO";"LOMIFILINA + DIIDROERGOCRISTINA";"13/03/2000";"SIMILAR";113000206;"01/03/2002";"2599101146279";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMIFILINA + MESILATO DE DIIDROERGOCRISTINA";"14/06/1999";"SIMILAR";103970073;"01/06/2004";"250000016569759";"VASODILATADORES CEREBRAIS";"33388182000179 - PRODUTOS FARMAC?UTICOS MILLET ROUX";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMIR";"20/08/1998";"NOVO";100680072;"01/11/2014";"2500001236788";"ANTI-HIPERTENSIVOS SIMPLES";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMOTIL";"10/03/2003";"SIMILAR";123890111;"01/06/2006";"2599201417561";"ANTIDIARREICOS-ASSOCIACOES MEDICAMENTOSAS";"71699490000104 - PHARMACIA BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMOTIL";"03/03/2005";;102160162;"01/06/2006";"25351304917200463";"ANTIDIARREICOS-ASSOCIACOES MEDICAMENTOSAS";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMYTRAT";"29/07/2013";"SIMILAR";167730387;"01/07/2023";"25351800252201020";"ANTIMICOTICOS PARA USO TOPICO";"05044984000126 - LEGRAND PHARMA IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOMYTRAT";"14/01/2019";"SIMILAR";167730612;"01/01/2029";"25351221051201690";"ANTIMICOTICOS PARA USO TOPICO";"05044984000126 - LEGRAND PHARMA IND?STRIA FARMAC?UTICA LTDA";"V?LIDO";"CLORIDRATO DE AMOROLFINA"
"MEDICAMENTO";"LONADIAL";"09/08/2021";"ESPEC?FICO";132230111;"01/08/2024";"25351189111202130";"PRODUTOS PARA HEMODIALISE";"01440590000136 - FRESENIUS MEDICAL CARE LTDA";"V?LIDO";"BICARBONATO DE S?DIO +  CLORETO DE MAGN?SIO HEXAIDRATADO +  CLORETO DE POT?SSIO +  CLORETO DE S?DIO +  GLICOSE MONOIDRATADA"
"MEDICAMENTO";"LONCORD";"04/09/1992";"SIMILAR";104300008;"01/09/2027";"250000086049207";"ANTIANGINOSOS E VASODILATADORES";"42457796000156 - DIFFUCAP - CHEMOBR?S QU?MICA E FARMAC?UTICA LTDA";"V?LIDO";"NIFEDIPINA"
"MEDICAMENTO";"LONDERM N";"27/12/2001";"SIMILAR";109680062;"01/12/2011";"253510237320109";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"43521129000158 - LABORAT?RIO KINDER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONGACAINA";"13/01/2000";"SIMILAR";101770026;"01/01/2005";"250000176249973";"ANESTESICOS LOCAIS";"33112665000146 - DFL IND?STRIA E COM?RCIO S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONGACILIN";"06/02/1997";"SIMILAR";109740027;"01/08/2006";"2599200830154";"ANTIBIOTICOS SISTEMICOS SIMPLES";"49475833000106 - BIOLAB SANUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONGACTIL";"30/11/1988";"SIMILAR";102980005;"01/05/2003";"2599201526073";"NEUROLEPTICOS";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONGACTIL";"25/03/1999";"SIMILAR";102980226;"01/03/2029";"250000274599723";"NEUROLEPTICOS";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"V?LIDO";"CLORIDRATO DE CLORPROMAZINA"
"MEDICAMENTO";"LONGEVIT";"26/12/2000";"ESPEC?FICO";100470053;"01/01/2005";"2599101030178";"POLIVITAMINICOS SEM MINERAIS";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONIPRIL";"17/07/2003";"SIMILAR";154230029;"01/07/2013";"25351015544200378";"ANTI-HIPERTENSIVOS SIMPLES";"03485572000104 - GEOLAB IND?STRIA FARMAC?UTICA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONITEN";"13/12/1996";"NOVO";123890007;"01/01/2009";"2599100398079";"VASODILATADORES";"71699490000104 - PHARMACIA BRASIL LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONITEN";"23/02/2005";;102160171;"01/09/2019";"25351026037200441";"VASODILATADORES";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONITEN";"26/06/2017";"NOVO";121100382;"01/09/2029";"25351097975201709";"VASODILATADORES";"61072393000133 - WYETH IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LONIUM";"07/04/2005";"NOVO";101180593;"01/04/2025";"25351091928200478";"ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS";"62462015000129 - APSEN FARMACEUTICA S/A";"V?LIDO";"BROMETO DE OTIL?NIO"
"MEDICAMENTO";"LONQUEX";"13/04/2015";"BIOL?GICO";155730032;"01/04/2030";"25351702966201326";"OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE";"05333542000108 - TEVA FARMAC?UTICA LTDA.";"V?LIDO";"LIPEGFILGRASTIM"
"MEDICAMENTO";"LONTAC";"12/11/1999";"SIMILAR";105040040;"01/10/2004";"250000017759918";"ANTIACIDOS E ANTIULCEROSOS";"19791813000175 - LABORAT?RIOS OS?RIO DE MORAES LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPERAMIDA";"23/12/1996";"SIMILAR";102030044;"01/12/2001";"250000331909633";"ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA";"42341149000184 - INFABRA INDUSTRIA FARMACEUTICA BRASILEIRA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPERIN";"07/06/2001";"SIMILAR";103700332;"01/06/2006";"250000045889715";"ANTIDIARREICOS SIMPLES SEM ACAO ANTIMICROBIANA";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPID";"02/10/2002";"SIMILAR";102160098;"01/09/2017";"25351168525200262";"ANTILIPEMICOS";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPID";"07/08/2017";"NOVO";121100415;"01/10/2027";"25351097385201705";"ANTILIPEMICOS";"61072393000133 - WYETH IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPIGREL";"08/10/2018";"SIMILAR";178170861;"01/10/2028";"25351375806201837";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"V?LIDO";"BISSULFATO DE CLOPIDOGREL"
"MEDICAMENTO";"LOPINAVIR + RITONAVIR";"04/07/2016";"GEN?RICO";102980436;"01/07/2026";"25351372095201449";"ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)";"44734671000151 - CRIST?LIA PRODUTOS QU?MICOS FARMAC?UTICOS LTDA.";"V?LIDO";"LOPINAVIR +  RITONAVIR"
"MEDICAMENTO";"LOPINAVIR + RITONAVIR";"06/03/2017";"GEN?RICO";110390223;"01/03/2027";"25351514051201479";"ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)";"43640754000119 - FUNDA??O PARA O REM?DIO POPULAR - FURP";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPRAZOL";"06/02/1997";"SIMILAR";103700176;"01/02/2017";"250000223349517";"ANTIULCEROSOS";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPRESSOR";"20/08/1998";"NOVO";100680066;"01/11/2026";"2599200521176";"BETABLOQUEADORES SIMPLES";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"V?LIDO";"TARTARATO DE METOPROLOL"
"MEDICAMENTO";"LOPRIL-D";"06/07/1999";"NOVO";101800099;"01/05/2013";"2500001113987";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"56998982000107 - BRISTOL-MYERS SQUIBB FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPROX";"02/10/2002";"NOVO";113000002;"01/06/2028";"2500100606186";"ANTIMICOTICOS PARA USO TOPICO";"02685377000157 - SANOFI-AVENTIS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPROX";"17/02/2020";"NOVO";183260432;"01/06/2028";"25351627200201973";"ANTIMICOTICOS PARA USO TOPICO";"10588595001092 - SANOFI MEDLEY FARMAC?UTICA LTDA.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPTAL";"03/10/2002";"SIMILAR";151840009;"01/10/2012";"253510353970165";"ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL";"02817180000124 - PHYTOLAB INDUSTRIA FARMACEUTICA EIRELI - EPP";"CADUCO/CANCELADO";
"MEDICAMENTO";"LOPURAX";"06/04/2001";"SIMILAR";107140114;"01/02/2020";"2500001608788";"ANTIGOTOSOS";"61068755000112 - SANVAL COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORACARBEF";"07/11/1996";"SIMILAR";103940435;"01/11/2001";"250000264999621";"ANTIBIOTICOS SISTEMICOS SIMPLES";"61150819000120 - LABORAT?RIO AMERICANO DE FARMACOTERAPIA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORACETIN";"31/01/2011";"SIMILAR";106890164;"01/02/2016";"25351809051200812";"ANTI-HISTAMINICOS SISTEMICOS";"92695691000103 - KLEY HERTZ FARMACEUTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORADINE";"03/08/1998";"SIMILAR";103700256;"01/08/2028";"250000284409650";"ANTI-HISTAMINICOS SISTEMICOS";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"V?LIDO";"LORATADINA"
"MEDICAMENTO";"LORADINE D";"05/10/2015";"SIMILAR";103700654;"01/10/2025";"25351110427201551";"ANTI-HISTAMINICOS SISTEMICOS";"17159229000176 - LABORAT?RIO TEUTO BRASILEIRO S/A";"V?LIDO";"LORATADINA +  SULFATO DE PSEUDOEFEDRINA"
"MEDICAMENTO";"LORADRINA D";"19/11/2001";"SIMILAR";141070044;"01/11/2016";"253510276940074";"PRODUTO P.TERAPIA SINTOMATICA DA GRIPE";"02501297000102 - PHARLAB IND?STRIA FARMAC?UTICA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORAGA";"04/07/2001";"SIMILAR";102160084;"01/12/2004";"250000114599946";"LAXANTES SUAVIZADORES OU EMOLIENTES";"46070868003699 - LABORAT?RIOS PFIZER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG";"03/01/1996";"SIMILAR";103940407;"01/12/2010";"250000157049514";"ANTI-HISTAMINICOS SISTEMICOS";"61150819000120 - LABORAT?RIO AMERICANO DE FARMACOTERAPIA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG";"16/11/2010";;172870087;"01/11/2015";"25351328334200946";"ANTI-HISTAMINICOS SISTEMICOS";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG";"07/12/2010";;178170052;"01/01/2016";"25351651362200961";"ANTI-HISTAMINICOS SISTEMICOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG D";"03/01/1996";"SIMILAR";103940406;"01/12/2010";"250000157069531";"DESCONGESTIONANTES NASAIS SISTEMICOS";"61150819000120 - LABORAT?RIO AMERICANO DE FARMACOTERAPIA S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG D";"21/03/2011";;172870370;"01/12/2010";"25351328158200977";"DESCONGESTIONANTES NASAIS SISTEMICOS";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORALERG D";"11/04/2011";;178170091;"01/12/2015";"25351644165200931";"DESCONGESTIONANTES NASAIS SISTEMICOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORANIL";"18/03/1996";"SIMILAR";100330048;"01/05/2014";"2500001485988";"ANTI-HISTAMINICOS SISTEMICOS";"61230314000175 - LIBBS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORANIL D";"26/03/2001";"SIMILAR";100330069;"01/08/2011";"250000190769547";"DESCONGESTIONANTES NASAIS SISTEMICOS";"61230314000175 - LIBBS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORAPAN";"19/04/2000";"SIMILAR";104650260;"01/04/2015";"250000045579945";"ANSIOLITICOS SIMPLES";"29785870000103 - LABORAT?RIO NEO QU?MICA COM?RCIO E IND?STRIA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORAPAN";"13/12/2010";;172870123;"01/04/2015";"25351270004201013";"ANSIOLITICOS SIMPLES";"02932074000191 - HYPERA S.A.";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORAPAN";"16/01/2012";;155840189;"01/04/2015";"25351555616201173";"ANSIOLITICOS SIMPLES";"05161069000110 - BRAINFARMA IND?STRIA QU?MICA E FARMAC?UTICA S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORASC D";"06/09/2001";"SIMILAR";103920134;"01/09/2006";"250000185219976";"ANTI-HISTAMINICOS SISTEMICOS";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORASLIV";"09/08/2001";"SIMILAR";103920126;"01/08/2026";"250000185449971";"ANTI-HISTAMINICOS SISTEMICOS";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"V?LIDO";"LORATADINA"
"MEDICAMENTO";"LORATADINA";"23/12/1996";"SIMILAR";100630154;"01/12/2001";"250000328829691";"ANTIALERGICOS";"33258401000103 - INSTITUTO BIOCHIMICO IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"31/05/2000";"SIMILAR";124510018;"01/05/2005";"250000453669998";"ANTI-HISTAMINICOS SISTEMICOS";"67952606000106 - TOMNUS QU?MICA E FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"23/03/2001";"GEN?RICO";101810343;"01/03/2016";"253510063200197";"ANTI-HISTAMINICOS SISTEMICOS";"50929710000179 - MEDLEY IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"31/05/2001";"GEN?RICO";102350506;"01/05/2026";"253510120280140";"ANTI-HISTAMINICOS SISTEMICOS";"57507378000365 - EMS S/A";"V?LIDO";"LORATADINA"
"MEDICAMENTO";"LORATADINA";"08/08/2001";"GEN?RICO";100470324;"01/08/2006";"253510206790111";"ANTI-HISTAMINICOS SISTEMICOS";"61286647000116 - SANDOZ DO BRASIL IND?STRIA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"17/09/2001";"GEN?RICO";100680160;"01/08/2011";"253510279280083";"ANTI-HISTAMINICOS SISTEMICOS";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"17/10/2001";"GEN?RICO";123520079;"01/10/2026";"253510173990117";"ANTI-HISTAMINICOS SISTEMICOS";"73663650000190 - RANBAXY FARMAC?UTICA LTDA";"V?LIDO";"LORATADINA"
"MEDICAMENTO";"LORATADINA";"01/03/2002";"GEN?RICO";104971207;"01/03/2027";"253510374810141";"ANTI-HISTAMINICOS SISTEMICOS";"60665981000118 - UNI?O QU?MICA FARMAC?UTICA NACIONAL S/A";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"15/03/2002";"GEN?RICO";118610104;"01/03/2012";"253510315760132";"ANTI-HISTAMINICOS SISTEMICOS";"64088172000141 - ATIVUS FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"27/03/2002";"SIMILAR";110330011;"01/03/2007";"253510363670130";"ANTI-HISTAMINICOS SISTEMICOS";"42493502000141 - SOCIEDADE FARMACEUTICA HENFER LTDA";"CADUCO/CANCELADO";
"MEDICAMENTO";"LORATADINA";"11/04/2002";"GEN?RICO";112130291;"01/04/2022";"253510399890156";"ANTI-HISTAMINICOS SISTEMICOS";"53162095000106 - BIOSINT?TICA FARMAC?UTICA LTDA";"CADUCO/CANCELADO";
